L3 bandwidth [MBytes/s],5391.2064,
L3 data volume [GBytes],0.0012,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region Tderi_hes_padrao_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.010414,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,29188120
CPU_CLK_UNHALTED_CORE,FIXC1,25035910
CPU_CLK_UNHALTED_REF,FIXC2,25092500
L2_LINES_IN_ALL,PMC0,38917
L2_TRANS_L2_WB,PMC1,5525
TABLE,Region Tderi_hes_padrao_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0104,
Runtime unhalted [s],0.0104,
Clock [MHz],2394.4086,
CPI,0.8577,
L3 load bandwidth [MBytes/s],239.1638,
L3 load data volume [GBytes],0.0025,
L3 evict bandwidth [MBytes/s],33.9538,
L3 evict data volume [GBytes],0.0004,
L3 bandwidth [MBytes/s],273.1176,
L3 data volume [GBytes],0.0028,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region T_Sist_Lin_Padrao_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.001092,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,6892804
CPU_CLK_UNHALTED_CORE,FIXC1,3043110
CPU_CLK_UNHALTED_REF,FIXC2,3050100
L2_LINES_IN_ALL,PMC0,34528
L2_TRANS_L2_WB,PMC1,5608
TABLE,Region T_Sist_Lin_Padrao_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0011,
Runtime unhalted [s],0.0013,
Clock [MHz],2394.3211,
CPI,0.4415,
L3 load bandwidth [MBytes/s],2023.3430,
L3 load data volume [GBytes],0.0022,
L3 evict bandwidth [MBytes/s],328.6292,
L3 evict data volume [GBytes],0.0004,
L3 bandwidth [MBytes/s],2351.9721,
L3 data volume [GBytes],0.0026,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region T_Newton_Inexato_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.048726,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,31989370
CPU_CLK_UNHALTED_CORE,FIXC1,27543060
CPU_CLK_UNHALTED_REF,FIXC2,27610500
L2_LINES_IN_ALL,PMC0,126655
L2_TRANS_L2_WB,PMC1,12888
TABLE,Region T_Newton_Inexato_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0487,
Runtime unhalted [s],0.0115,
Clock [MHz],2393.9592,
CPI,0.8610,
L3 load bandwidth [MBytes/s],166.3585,
L3 load data volume [GBytes],0.0081,
L3 evict bandwidth [MBytes/s],16.9281,
L3 evict data volume [GBytes],0.0008,
L3 bandwidth [MBytes/s],183.2867,
L3 data volume [GBytes],0.0089,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region Tderi_grad_Inexato_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.000209,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,781176
CPU_CLK_UNHALTED_CORE,FIXC1,835202
CPU_CLK_UNHALTED_REF,FIXC2,841500
L2_LINES_IN_ALL,PMC0,14082
L2_TRANS_L2_WB,PMC1,1185
TABLE,Region Tderi_grad_Inexato_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0002,
Runtime unhalted [s],0.0003,
Clock [MHz],2381.8600,
CPI,1.0692,
L3 load bandwidth [MBytes/s],4312.5133,
L3 load data volume [GBytes],0.0009,
L3 evict bandwidth [MBytes/s],362.8979,
L3 evict data volume [GBytes],0.0001,
L3 bandwidth [MBytes/s],4675.4112,
L3 data volume [GBytes],0.0010,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region Tderi_hes_Inexato_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.010124,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,29189080
CPU_CLK_UNHALTED_CORE,FIXC1,24383740
CPU_CLK_UNHALTED_REF,FIXC2,24440300
L2_LINES_IN_ALL,PMC0,30949
L2_TRANS_L2_WB,PMC1,3234
TABLE,Region Tderi_hes_Inexato_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0101,
Runtime unhalted [s],0.0102,
Clock [MHz],2394.2672,
CPI,0.8354,
L3 load bandwidth [MBytes/s],195.6551,
L3 load data volume [GBytes],0.0020,
L3 evict bandwidth [MBytes/s],20.4449,
L3 evict data volume [GBytes],0.0002,
L3 bandwidth [MBytes/s],216.1000,
L3 data volume [GBytes],0.0022,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region T_Sist_Lin_Inexato_50,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.000375,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,1204587
CPU_CLK_UNHALTED_CORE,FIXC1,1245309
CPU_CLK_UNHALTED_REF,FIXC2,1248200
L2_LINES_IN_ALL,PMC0,29996
L2_TRANS_L2_WB,PMC1,2815
TABLE,Region T_Sist_Lin_Inexato_50,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0004,
Runtime unhalted [s],0.0005,
Clock [MHz],2394.2625,
CPI,1.0338,
L3 load bandwidth [MBytes/s],5117.9062,
L3 load data volume [GBytes],0.0019,
L3 evict bandwidth [MBytes/s],480.2942,
L3 evict data volume [GBytes],0.0002,
L3 bandwidth [MBytes/s],5598.2004,
L3 data volume [GBytes],0.0021,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region T_Newton_Padrao_64,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.060706,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,62085060
CPU_CLK_UNHALTED_CORE,FIXC1,48172010
CPU_CLK_UNHALTED_REF,FIXC2,48286500
L2_LINES_IN_ALL,PMC0,180199
L2_TRANS_L2_WB,PMC1,29629
TABLE,Region T_Newton_Padrao_64,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0607,
Runtime unhalted [s],0.0201,
Clock [MHz],2394.1307,
CPI,0.7759,
L3 load bandwidth [MBytes/s],189.9774,
L3 load data volume [GBytes],0.0115,
L3 evict bandwidth [MBytes/s],31.2368,
L3 evict data volume [GBytes],0.0019,
L3 bandwidth [MBytes/s],221.2142,
L3 data volume [GBytes],0.0134,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
TABLE,Region Tderi_grad_Padrao_64,Group 1 Raw,L3,5
Region Info,HWThread 3,
RDTSC Runtime [s],0.000278,
call count,50,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,946304
CPU_CLK_UNHALTED_CORE,FIXC1,1092750
CPU_CLK_UNHALTED_REF,FIXC2,1094600
L2_LINES_IN_ALL,PMC0,17802
L2_TRANS_L2_WB,PMC1,2393
TABLE,Region Tderi_grad_Padrao_64,Group 1 Metric,L3,10
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0003,
Runtime unhalted [s],0.0005,
Clock [MHz],2395.7649,
CPI,1.1548,
L3 load bandwidth [MBytes/s],4100.6076,
L3 load data volume [GBytes],0.0011,
L3 evict bandwidth [MBytes/s],551.2164,
L3 evict data volume [GBytes],0.0002,
L3 bandwidth [MBytes/s],4651.8240,
L3 data volume [GBytes],0.0013,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i3-7100U CPU @ 2.40GHz,
CPU type:,Intel Kabylake processor,
CPU clock:,2.399820847 GHz,
